Station_Name,Beach_Name,Municipality,County_Name,Incident_Start_Date,Incident_End_Date,Location_Type_Name,Beach_Act_Type_Name,Beach_Reason_Type_Name,Beach_Reason_Type_Desc,Beach_Source_Type_Name,Beach_Source_Type_Desc,Beach_Indicator_Type_Name,Beach_Indicator_Type_Desc,Incident_Additional_Comments
MC1070,York Ave,Spring Lake Borough,Monmouth,07/23/2013,07/24/2013,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,0.41" of rain
MC1070,York Ave,Spring Lake Borough,Monmouth,07/29/2013,07/30/2013,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,0.45" of rain
MC1070,York Ave,Spring Lake Borough,Monmouth,08/02/2013,08/03/2013,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,0.52" of rain
MC1070,York Ave,Spring Lake Borough,Monmouth,08/08/2013,08/09/2013,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,0.87" of rain
MC1070,York Ave,Spring Lake Borough,Monmouth,08/13/2013,08/14/2013,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,0.18" of rain
MC1070,York Ave,Spring Lake Borough,Monmouth,08/22/2013,08/23/2013,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,0.2" of rain
MC1070,York Ave,Spring Lake Borough,Monmouth,08/24/2013,08/25/2013,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,0.12" of rain
MC1070,York Ave,Spring Lake Borough,Monmouth,09/01/2013,09/02/2013,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,, 0.26" of rain
MC1070,York Ave,Spring Lake Borough,Monmouth,07/16/2014,07/17/2014,Ocean,CLOSURE,RAINFALL,Discharging through emergency spillway through beaches.,STORM,,PREEMPT,,
MC1070,York Ave,Spring Lake Borough,Monmouth,07/17/2014,07/18/2014,Ocean,CLOSURE,ELEV_BACT,Discharging through emergency spillway through beaches.,STORM,,ENTERO,,Automated Closure: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `790`{MC1070 : `790` MC1070N1 : `790` MC1070S1 : `N/A`}
MC1070,York Ave,Spring Lake Borough,Monmouth,08/13/2014,08/14/2014,Ocean,CLOSURE,RAINFALL,Discharging through the emergency spillway onto beach.,STORM,,PREEMPT,,
MC1070,York Ave,Spring Lake Borough,Monmouth,08/14/2014,08/15/2014,Ocean,CLOSURE,RAINFALL,Discharging through emergency spillway through beaches.,STORM,,PREEMPT,,
MC1070,York Ave,Spring Lake Borough,Monmouth,06/01/2016,06/02/2016,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `N/A`{MC1070 : `N/A`}
MC1070,York Ave,Spring Lake Borough,Monmouth,05/31/2017,06/01/2017,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `110`{MC1070 : `110`}
MC1070,York Ave,Spring Lake Borough,Monmouth,06/21/2017,06/22/2017,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `310`{MC1070 : `310`}
MC1070,York Ave,Spring Lake Borough,Monmouth,07/25/2017,07/26/2017,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `110`{MC1070 : `110` MC1070N1 : `` MC1070S1 : ``}
MC1070,York Ave,Spring Lake Borough,Monmouth,08/31/2017,09/01/2017,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `160`{MC1070 : `160`}
MC1059,Essex Ave,Spring Lake Borough,Monmouth,08/24/2010,08/25/2010,Ocean,CONTAM_ADV,ELEV_BACT,,STORM,,ENTERO,,
MC1059,Essex Ave,Spring Lake Borough,Monmouth,06/20/2017,06/21/2017,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `160`{MC1059 : `160`}
MC1057,Worthington,Spring Lake Borough,Monmouth,08/24/2010,08/25/2010,Ocean,CONTAM_ADV,ELEV_BACT,,STORM,,ENTERO,,
MC1057,Worthington,Spring Lake Borough,Monmouth,07/06/2011,07/07/2011,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,
MC1057,Worthington,Spring Lake Borough,Monmouth,08/07/2012,08/08/2012,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,
MC1057,Worthington,Spring Lake Borough,Monmouth,06/04/2013,06/05/2013,Ocean,CONTAM_ADV,ELEV_BACT,,STORM,,ENTERO,,Beach not open yet during week.  Rainfall 0.48".
MC1057,Worthington,Spring Lake Borough,Monmouth,07/06/2016,07/07/2016,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `160`{MC1057 : `160`}
MC1058,Washington,Spring Lake Borough,Monmouth,07/26/2016,07/27/2016,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `260`{MC1058 : `260`}
MC1058,Washington,Spring Lake Borough,Monmouth,06/20/2017,06/21/2017,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,Automated Advisory: This beach (and/or its bracket stations) had a verified result that was over the WQSE Value `104`. Highest Result Measure: `160`{MC1058 : `160`}
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,06/04/2005,06/05/2005,Ocean,CLOSURE,RAINFALL,Spring Lake - Brown Ave.,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,06/23/2005,06/24/2005,Ocean,CLOSURE,RAINFALL,Spring Lake - Brown Ave.,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,06/27/2005,06/28/2005,Ocean,CLOSURE,RAINFALL,Spring Lake - Brown Ave.,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,06/30/2005,07/01/2005,Ocean,CLOSURE,RAINFALL,Spring Lake - Brown Ave.,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/02/2005,07/03/2005,Ocean,CLOSURE,RAINFALL,Spring Lake - Brown Ave.,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/08/2005,07/09/2005,Ocean,CLOSURE,RAINFALL,Spring Lake - Brown Ave.,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/14/2005,07/15/2005,Ocean,CLOSURE,RAINFALL,Spring Lake - Brown Ave.,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/17/2005,07/18/2005,Ocean,CLOSURE,RAINFALL,Spring Lake - Brown Ave.,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/28/2005,07/29/2005,Ocean,CLOSURE,RAINFALL,Spring Lake - Brown Ave.,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/09/2005,08/10/2005,Ocean,CLOSURE,RAINFALL,Spring Lake - Brown Ave.,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/14/2005,08/15/2005,Ocean,CLOSURE,RAINFALL,Spring Lake - Brown Ave.,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/31/2005,09/01/2005,Ocean,CLOSURE,RAINFALL,Spring Lake - Brown Ave.,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,05/27/2006,05/28/2006,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,06/03/2006,06/04/2006,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,06/24/2006,06/25/2006,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,06/28/2006,06/29/2006,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/03/2006,07/04/2006,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/05/2006,07/06/2006,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/18/2006,07/19/2006,Ocean,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/19/2006,07/20/2006,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/21/2006,07/22/2006,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/28/2006,07/29/2006,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/07/2006,08/08/2006,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/11/2006,08/12/2006,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/26/2006,08/27/2006,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/29/2006,08/30/2006,Ocean,CLOSURE,ELEV_BACT,,UNKNOWN,,ENTERO,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/30/2006,08/31/2006,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,09/02/2006,09/03/2006,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,05/28/2007,05/29/2007,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,06/28/2007,06/29/2007,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/05/2007,07/06/2007,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/12/2007,07/13/2007,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/19/2007,07/20/2007,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/23/2007,07/24/2007,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/29/2007,07/30/2007,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/10/2007,08/11/2007,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/16/2007,08/17/2007,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/18/2007,08/19/2007,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/20/2007,08/21/2007,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,06/01/2008,06/02/2008,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,06/15/2008,06/16/2008,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,06/23/2008,06/24/2008,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,06/28/2008,06/29/2008,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,06/30/2008,07/01/2008,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/05/2008,07/06/2008,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/06/2008,07/07/2008,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/24/2008,07/25/2008,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/28/2008,07/29/2008,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/11/2008,08/12/2008,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/15/2008,08/16/2008,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,05/25/2009,05/26/2009,Ocean,CLOSURE,RAINFALL,,UNKNOWN,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,06/06/2009,06/07/2009,Ocean,CLOSURE,RAINFALL,,UNKNOWN,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,06/13/2009,06/14/2009,Ocean,CLOSURE,RAINFALL,,UNKNOWN,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,06/20/2009,06/21/2009,Ocean,CLOSURE,RAINFALL,,UNKNOWN,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,06/21/2009,06/22/2009,Ocean,CLOSURE,RAINFALL,,UNKNOWN,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,06/22/2009,06/23/2009,Ocean,CLOSURE,RAINFALL,,UNKNOWN,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,06/24/2009,06/25/2009,Ocean,CLOSURE,RAINFALL,,UNKNOWN,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,06/27/2009,06/28/2009,Ocean,CLOSURE,RAINFALL,,UNKNOWN,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/01/2009,07/02/2009,Ocean,CLOSURE,RAINFALL,,UNKNOWN,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/08/2009,07/09/2009,Ocean,CLOSURE,RAINFALL,,UNKNOWN,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/12/2009,07/13/2009,Ocean,CLOSURE,RAINFALL,,UNKNOWN,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/21/2009,07/22/2009,Ocean,CLOSURE,RAINFALL,,UNKNOWN,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/23/2009,07/24/2009,Ocean,CLOSURE,RAINFALL,,UNKNOWN,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/24/2009,07/25/2009,Ocean,CLOSURE,RAINFALL,,UNKNOWN,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/26/2009,07/27/2009,Ocean,CLOSURE,RAINFALL,,UNKNOWN,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/30/2009,07/31/2009,Ocean,CLOSURE,RAINFALL,,UNKNOWN,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/01/2009,08/02/2009,Ocean,CLOSURE,RAINFALL,,UNKNOWN,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/02/2009,08/03/2009,Ocean,CLOSURE,RAINFALL,,UNKNOWN,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/06/2009,08/07/2009,Ocean,CLOSURE,RAINFALL,,UNKNOWN,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/09/2009,08/10/2009,Ocean,CLOSURE,RAINFALL,,UNKNOWN,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/12/2009,08/13/2009,Ocean,CLOSURE,RAINFALL,,UNKNOWN,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/13/2009,08/14/2009,Ocean,CLOSURE,RAINFALL,,UNKNOWN,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/22/2009,08/23/2009,Ocean,CLOSURE,RAINFALL,,UNKNOWN,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/24/2009,08/25/2009,Ocean,CLOSURE,RAINFALL,,UNKNOWN,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/28/2009,08/29/2009,Ocean,CLOSURE,RAINFALL,,UNKNOWN,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/29/2009,08/30/2009,Ocean,CLOSURE,RAINFALL,,UNKNOWN,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/30/2009,08/31/2009,Ocean,CLOSURE,RAINFALL,,UNKNOWN,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,05/29/2010,05/30/2010,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/10/2010,07/11/2010,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/14/2010,07/15/2010,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/15/2010,07/16/2010,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/17/2010,07/18/2010,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/19/2010,07/20/2010,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/26/2010,07/27/2010,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/29/2010,07/30/2010,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/30/2010,07/31/2010,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/01/2010,08/02/2010,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/22/2010,08/23/2010,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/23/2010,08/24/2010,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/24/2010,08/25/2010,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/25/2010,08/26/2010,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,09/03/2010,09/04/2010,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,05/30/2011,05/31/2011,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,06/23/2011,06/24/2011,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,06/24/2011,06/25/2011,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,06/25/2011,06/26/2011,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/03/2011,07/04/2011,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/04/2011,07/05/2011,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/07/2011,07/08/2011,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/09/2011,07/10/2011,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/12/2011,07/13/2011,Ocean,CONTAM_ADV,ELEV_BACT,,UNKNOWN,,ENTERO,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/30/2011,07/31/2011,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/04/2011,08/05/2011,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/09/2011,08/10/2011,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/14/2011,08/15/2011,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/15/2011,08/16/2011,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/16/2011,08/17/2011,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/19/2011,08/20/2011,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/22/2011,08/23/2011,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/23/2011,08/24/2011,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/26/2011,08/27/2011,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/27/2011,08/28/2011,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/28/2011,08/29/2011,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/29/2011,08/30/2011,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,06/02/2012,06/03/2012,Ocean,CLOSURE,RAINFALL,1.62 in rain,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,06/23/2012,06/24/2012,Ocean,CLOSURE,RAINFALL,Rain 1.24",STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,06/25/2012,06/26/2012,Ocean,CLOSURE,RAINFALL,Rain 0.97 in,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,06/29/2012,06/30/2012,Ocean,CLOSURE,RAINFALL,Rain 0.11 in,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/16/2012,07/17/2012,Ocean,CLOSURE,ELEV_BACT,Rain 0.91 in,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/19/2012,07/20/2012,Ocean,CLOSURE,RAINFALL,Rain 0.25 in SMRSA,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/20/2012,07/21/2012,Ocean,CLOSURE,RAINFALL,Rain 1.03 in,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/26/2012,07/27/2012,Ocean,CLOSURE,RAINFALL,Rain 0.20 in SMRSA,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/28/2012,07/29/2012,Ocean,CLOSURE,RAINFALL,Rain 0.43 in 1 PM,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/06/2012,08/07/2012,Ocean,CLOSURE,RAINFALL,Rain 0.65 in,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/10/2012,08/11/2012,Ocean,CLOSURE,RAINFALL,Rain 0.51 in Noon,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/16/2012,08/17/2012,Ocean,CLOSURE,RAINFALL,Rain 0.4 in,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/18/2012,08/19/2012,Ocean,CLOSURE,RAINFALL,Rain 0.14 in,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,08/27/2012,08/28/2012,Ocean,CLOSURE,RAINFALL,Rain 0.62 in,STORM,,PREEMPT,,
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,05/25/2013,05/26/2013,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,over 0.1 inched of rain over 0.1 inches of rain
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,06/08/2013,06/09/2013,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,4.26" of rain
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,06/09/2013,06/10/2013,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,4.26" of rain
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,06/18/2013,06/19/2013,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,.26" of rain
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,06/19/2013,06/20/2013,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,.93" of rain
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,06/27/2013,06/28/2013,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,.12" of rain
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/03/2013,07/04/2013,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,1.93" of rain
MC1060,Brown Ave S,Spring Lake Borough,Monmouth,07/09/2013,07/10/2013,Ocean,CLOSURE,RAINFALL,,STORM,,PREEMPT,,.25"
